-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2018 through 12/04/2021 
Location: Latitude  48.2083   Longitude 16.3731 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 372.75 meters
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
PS              MERRA-2 Surface Pressure (kPa) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
WS10M_MAX       MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
WS10M_MIN       MERRA-2 Wind Speed at 10 Meters Minimum (m/s) 
WS10M_RANGE     MERRA-2 Wind Speed at 10 Meters Range (m/s) 
WS50M           MERRA-2 Wind Speed at 50 Meters (m/s) 
WS50M_MAX       MERRA-2 Wind Speed at 50 Meters Maximum (m/s) 
WS50M_MIN       MERRA-2 Wind Speed at 50 Meters Minimum (m/s) 
WS50M_RANGE     MERRA-2 Wind Speed at 50 Meters Range (m/s) 
QV2M            MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
-END HEADER-
YEAR,MO,DY,PS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE,QV2M,RH2M,PRECTOTCORR
2019,12,12,96.18,1.78,4.18,0.69,3.49,3.09,7.16,0.64,6.52,3.17,89.62,0.97
2019,12,13,94.73,4.53,8.62,1.37,7.26,6.55,10.86,2.34,8.52,3.54,93.75,1.9
2019,12,14,95.49,3.83,5.48,2.02,3.46,6.77,9.87,3.69,6.18,4.27,93.0,0.51
2019,12,15,96.59,3.18,4.91,1.05,3.86,5.63,9.07,1.42,7.65,4.09,77.44,0.13
2019,12,16,97.01,2.74,4.61,0.12,4.48,4.14,5.79,0.13,5.66,4.52,93.94,0.06
2019,12,17,96.84,3.22,4.7,1.99,2.71,5.47,6.42,3.97,2.45,5.49,96.81,0.02
2019,12,18,97.49,1.9,3.2,0.77,2.43,3.09,6.2,1.06,5.14,5.92,93.69,0.01
2019,12,19,97.56,4.31,6.6,0.12,6.48,6.22,8.77,0.25,8.52,6.1,97.88,0.09
2019,12,20,96.1,7.64,9.59,5.98,3.62,10.67,13.3,8.06,5.24,6.04,88.81,0.08
2019,12,21,95.03,4.23,8.52,0.9,7.62,6.46,11.2,1.08,10.12,6.29,93.88,17.25
2019,12,22,94.7,3.43,5.73,0.74,4.98,5.05,8.6,1.41,7.2,4.58,92.62,7.93
2019,12,23,95.63,8.61,10.07,6.11,3.96,11.88,13.41,8.81,4.59,4.88,90.06,8.19
2019,12,24,96.84,6.06,8.92,2.19,6.74,9.1,12.4,4.07,8.33,4.52,86.38,1.97
2019,12,25,96.87,5.97,7.01,4.73,2.28,9.16,10.65,8.06,2.59,4.82,90.38,3.76
2019,12,26,97.8,4.74,6.51,2.74,3.77,7.44,9.37,5.05,4.3,3.91,89.38,0.7
2019,12,27,98.01,4.02,6.48,2.66,3.83,6.73,9.34,4.55,4.79,3.42,85.0,0.28
2019,12,28,98.88,7.53,8.94,6.48,2.45,10.31,11.58,9.22,2.36,2.93,81.69,0.71
2019,12,29,99.21,5.45,7.44,2.77,4.68,7.92,9.45,5.43,4.02,2.5,81.81,0.05
2019,12,30,98.99,2.34,2.86,1.01,1.86,3.91,5.48,1.66,3.83,2.44,73.81,0.0
2019,12,31,98.4,4.46,5.99,2.09,3.9,7.38,10.23,3.26,6.98,3.66,81.88,0.01
2020,1,1,98.84,3.7,5.05,2.27,2.78,5.88,8.6,3.48,5.12,3.23,87.75,0.01
2020,1,2,98.52,2.01,3.06,0.64,2.42,3.27,6.12,0.91,5.2,2.87,74.12,0.01
2020,1,3,98.06,2.17,4.19,0.87,3.32,3.86,8.21,1.05,7.15,3.36,88.94,0.02
2020,1,4,97.78,6.62,11.18,4.47,6.71,10.4,15.58,6.55,9.03,4.21,89.0,1.65
2020,1,5,98.56,7.0,9.88,3.08,6.8,10.44,13.91,6.02,7.9,2.87,78.81,0.39
2020,1,6,98.57,2.23,3.02,1.24,1.78,3.74,5.86,1.52,4.34,2.75,86.38,0.0
2020,1,7,98.21,3.05,5.32,2.03,3.29,5.24,7.25,3.2,4.05,3.11,84.56,0.06
2020,1,8,98.46,2.3,3.21,1.28,1.93,3.93,6.11,2.23,3.88,3.66,88.81,0.35
2020,1,9,97.89,2.09,3.26,0.73,2.52,3.29,5.16,1.23,3.95,4.15,91.56,0.92
2020,1,10,97.65,1.95,4.24,0.32,3.92,3.31,8.59,0.34,8.25,3.78,90.75,0.04
2020,1,11,98.48,4.51,7.2,2.44,4.77,7.87,9.65,4.24,5.41,3.91,91.88,0.11
2020,1,12,98.3,3.05,5.2,0.99,4.2,5.05,7.55,1.52,6.03,3.54,90.69,0.0
2020,1,13,97.93,2.65,4.16,0.8,3.36,4.31,6.3,1.07,5.23,3.36,85.31,0.02
2020,1,14,97.72,2.7,3.22,1.65,1.57,3.77,5.29,2.47,2.82,3.11,90.31,0.06
2020,1,15,97.92,4.25,6.86,1.66,5.2,5.9,8.27,2.95,5.3,3.23,90.19,0.08
2020,1,16,98.55,1.64,2.71,0.41,2.3,2.66,4.34,0.52,3.82,3.78,92.88,0.01
2020,1,17,98.08,4.12,6.17,1.6,4.57,5.34,7.42,3.07,4.36,3.54,94.44,0.1
2020,1,18,97.97,1.97,3.44,0.4,3.04,3.04,6.12,0.3,5.81,3.48,95.31,2.83
2020,1,19,98.53,4.45,5.41,3.09,2.32,6.74,7.88,5.91,1.97,3.78,95.06,4.44
2020,1,20,99.78,3.54,5.16,1.24,3.92,5.22,7.44,1.88,5.57,3.42,93.38,1.7
2020,1,21,99.59,1.53,2.81,0.12,2.69,2.21,3.45,0.31,3.14,2.99,92.62,0.03
2020,1,22,98.72,3.61,6.3,0.35,5.95,5.22,8.95,0.45,8.5,2.62,81.88,0.05
2020,1,23,98.74,3.25,5.34,0.89,4.45,5.31,7.7,1.02,6.68,3.05,90.12,0.01
2020,1,24,97.98,2.65,5.62,0.69,4.94,3.77,7.64,0.95,6.69,3.11,92.06,0.02
2020,1,25,97.78,0.97,1.62,0.29,1.33,1.42,2.41,0.11,2.3,3.6,96.88,0.1
2020,1,26,97.61,1.98,2.73,0.18,2.56,2.4,3.43,0.2,3.23,3.36,96.38,0.15
2020,1,27,97.21,2.4,5.52,0.34,5.2,3.52,7.11,0.57,6.54,3.78,95.12,0.12
2020,1,28,96.0,3.52,5.59,1.8,3.8,5.58,8.01,3.43,4.58,4.15,96.94,3.25
2020,1,29,96.34,4.63,8.39,2.86,5.53,7.98,11.21,5.3,5.91,3.54,85.94,1.58
2020,1,30,97.05,4.6,7.27,2.88,4.4,7.35,10.6,5.09,5.52,3.72,83.62,0.19
2020,1,31,96.63,6.2,9.31,3.26,6.05,10.41,13.22,5.78,7.44,5.8,85.81,0.8
2020,2,1,96.69,3.55,7.84,1.05,6.79,6.3,12.73,1.64,11.1,6.29,83.44,0.69
2020,2,2,96.74,6.24,9.28,3.41,5.87,10.17,14.55,6.55,8.0,6.29,84.75,3.56
2020,2,3,96.82,6.95,8.6,4.91,3.7,10.31,13.51,8.47,5.04,5.37,85.06,5.06
2020,2,4,95.96,9.52,17.86,3.63,14.23,13.42,23.15,6.69,16.47,4.33,79.25,3.26
2020,2,5,97.48,10.48,13.09,7.14,5.94,14.02,16.65,10.08,6.57,3.11,76.94,2.32
2020,2,6,98.31,6.5,8.81,5.31,3.5,9.34,11.21,8.01,3.2,2.93,79.56,0.0
2020,2,7,98.3,4.64,6.54,1.64,4.9,6.62,9.17,2.66,6.52,3.54,85.25,0.03
2020,2,8,98.26,4.2,5.97,1.54,4.43,6.04,8.1,2.68,5.41,3.6,89.31,0.03
2020,2,9,97.76,3.0,5.09,0.56,4.53,4.77,9.2,0.92,8.27,3.54,84.69,0.05
2020,2,10,96.12,7.1,11.09,4.7,6.39,11.03,15.5,8.06,7.44,4.82,75.69,3.07
2020,2,11,96.15,7.85,10.86,5.14,5.73,11.91,14.59,9.07,5.52,4.33,76.31,4.73
2020,2,12,97.11,6.73,9.03,3.8,5.22,10.16,13.41,7.07,6.34,3.66,78.06,4.14
2020,2,13,97.15,4.7,7.48,2.7,4.77,7.25,10.45,3.59,6.87,3.97,84.94,0.94
2020,2,14,97.15,5.51,9.06,3.22,5.85,8.83,11.72,6.6,5.12,4.52,85.12,0.73
2020,2,15,98.2,3.9,5.35,1.09,4.27,6.11,8.73,1.22,7.51,4.27,84.38,0.1
2020,2,16,97.77,5.59,7.28,3.88,3.4,7.81,9.31,6.05,3.25,4.7,83.5,0.01
2020,2,17,97.37,1.73,4.38,0.17,4.21,3.01,6.26,0.5,5.75,5.49,82.5,0.11
2020,2,18,97.91,5.84,9.81,3.14,6.68,9.06,12.77,6.38,6.39,4.58,78.81,0.39
2020,2,19,97.61,4.58,6.34,2.92,3.41,7.13,9.67,5.39,4.28,4.03,84.06,0.8
2020,2,20,97.77,4.28,6.45,1.15,5.29,6.68,9.97,1.94,8.03,3.48,74.62,0.2
2020,2,21,97.84,6.9,11.77,3.23,8.55,10.8,15.47,6.66,8.81,3.48,74.12,0.95
2020,2,22,98.18,3.61,4.73,2.67,2.05,6.39,9.17,4.61,4.56,3.72,69.0,0.0
2020,2,23,97.28,7.71,12.08,4.71,7.37,12.29,17.77,8.12,9.65,5.43,69.19,1.18
2020,2,24,97.34,6.8,13.7,1.85,11.85,9.66,19.1,3.34,15.76,4.21,69.06,1.93
2020,2,25,96.1,3.64,5.31,2.19,3.12,6.43,8.93,3.82,5.11,5.92,79.94,2.4
2020,2,26,95.51,4.48,7.1,2.65,4.45,7.03,9.61,5.03,4.58,4.39,82.31,2.1
2020,2,27,95.95,5.9,8.05,3.27,4.79,8.55,10.38,4.44,5.94,3.42,72.69,0.82
2020,2,28,96.59,7.8,13.6,2.6,11.01,11.19,17.81,4.57,13.24,3.36,77.88,1.73
2020,2,29,96.43,5.23,7.02,2.32,4.7,7.75,9.43,4.02,5.41,3.66,73.75,0.03
2020,3,1,96.02,4.08,5.48,2.39,3.09,6.34,8.65,3.66,4.98,5.37,86.19,6.77
2020,3,2,95.34,5.34,8.05,1.69,6.36,7.83,11.6,3.33,8.27,5.07,75.56,3.73
2020,3,3,95.56,5.44,7.89,2.11,5.78,7.98,10.16,4.19,5.97,5.07,81.94,4.49
2020,3,4,96.69,4.85,7.48,2.81,4.67,7.43,9.43,5.81,3.62,3.6,73.81,0.03
2020,3,5,96.25,5.85,8.57,1.76,6.81,8.12,11.76,2.79,8.97,3.66,72.81,0.07
2020,3,6,95.5,3.41,6.32,1.16,5.16,5.13,8.66,2.25,6.41,4.7,86.38,9.12
2020,3,7,96.79,6.11,9.63,4.14,5.5,9.34,12.42,7.48,4.94,4.09,80.38,0.38
2020,3,8,97.53,3.45,5.23,0.21,5.02,5.07,8.4,0.3,8.09,3.42,72.75,0.03
2020,3,9,96.95,2.52,4.18,1.05,3.12,4.38,7.12,1.51,5.62,3.97,78.38,0.71
2020,3,10,97.06,4.24,5.99,2.41,3.58,6.3,7.58,4.73,2.85,4.58,78.06,0.59
2020,3,11,97.0,6.34,10.47,3.59,6.88,10.02,13.95,7.47,6.48,6.77,82.56,1.03
2020,3,12,97.04,4.02,7.45,2.56,4.88,6.74,10.18,4.14,6.04,7.02,77.06,0.13
2020,3,13,97.2,5.49,9.77,3.14,6.62,8.84,12.77,6.45,6.32,4.76,72.44,1.65
2020,3,14,97.73,3.6,4.38,2.61,1.77,6.05,7.43,4.67,2.77,3.72,75.62,0.06
2020,3,15,98.18,4.23,6.54,1.2,5.34,6.3,9.8,1.98,7.82,2.5,64.06,0.0
2020,3,16,97.97,6.05,9.8,2.9,6.9,8.98,12.4,5.18,7.22,3.23,65.25,0.0
2020,3,17,98.38,2.66,3.8,1.96,1.84,4.45,7.52,2.37,5.16,4.76,75.56,0.03
2020,3,18,98.43,2.8,3.65,1.67,1.98,4.63,7.42,1.68,5.74,5.86,79.62,0.01
2020,3,19,98.01,2.25,3.12,1.05,2.07,3.39,5.95,1.53,4.41,5.92,73.06,0.0
2020,3,20,97.56,2.01,3.37,0.36,3.01,3.04,5.9,0.48,5.42,6.1,69.44,0.18
2020,3,21,97.54,6.51,9.2,1.81,7.39,8.69,11.63,3.2,8.43,4.58,87.31,4.79
2020,3,22,98.36,5.9,7.51,4.13,3.38,8.02,9.52,6.17,3.35,2.32,67.44,0.19
2020,3,23,98.65,7.32,9.78,4.81,4.97,9.75,12.2,7.31,4.88,2.14,66.06,0.22
2020,3,24,98.55,4.43,5.8,2.46,3.34,6.39,7.71,4.82,2.89,2.38,68.94,0.07
2020,3,25,98.33,3.64,5.43,2.29,3.14,5.34,6.6,4.28,2.32,2.56,80.0,0.41
2020,3,26,97.91,3.12,5.76,1.94,3.81,4.53,7.25,3.09,4.16,3.42,78.06,0.32
2020,3,27,97.62,2.52,4.42,1.36,3.06,3.54,5.6,1.9,3.7,4.33,70.31,0.0
2020,3,28,97.09,1.39,3.41,0.24,3.16,2.21,7.09,0.33,6.77,4.46,58.62,0.02
2020,3,29,97.06,5.88,7.28,3.41,3.87,8.39,9.55,6.89,2.66,4.21,70.12,0.07
2020,3,30,97.76,5.85,7.98,1.29,6.7,7.92,10.12,1.94,8.19,2.32,61.12,0.38
2020,3,31,98.01,2.15,3.93,0.73,3.2,3.26,5.76,1.02,4.74,2.32,61.62,0.12
2020,4,1,97.7,2.57,3.3,1.22,2.08,4.11,6.76,1.23,5.53,2.44,66.44,0.01
2020,4,2,96.88,3.15,4.46,2.23,2.23,5.06,8.11,2.89,5.22,2.75,58.94,0.0
2020,4,3,96.96,3.95,5.66,2.0,3.66,6.15,7.14,3.1,4.04,3.72,62.94,0.0
2020,4,4,97.98,2.63,3.53,1.99,1.54,3.84,4.96,2.45,2.52,4.09,71.19,0.03
2020,4,5,98.4,2.57,3.78,0.55,3.23,3.74,5.62,0.62,5.01,3.72,62.69,0.0
2020,4,6,98.48,5.33,8.3,3.01,5.29,8.37,10.54,4.6,5.94,4.09,62.0,0.0
2020,4,7,98.7,4.73,7.12,3.3,3.84,7.66,8.98,5.77,3.2,3.36,50.5,0.0
2020,4,8,98.38,4.13,5.78,2.8,2.98,6.66,8.04,4.33,3.72,3.54,48.56,0.0
2020,4,9,97.79,3.26,3.79,2.15,1.65,5.31,7.19,3.23,3.96,4.64,55.25,0.0
2020,4,10,97.95,3.17,4.23,1.41,2.82,4.88,6.85,2.2,4.66,5.92,69.56,0.0
2020,4,11,97.95,1.98,3.23,0.2,3.03,2.67,5.03,0.29,4.74,5.0,57.81,0.0
2020,4,12,97.47,2.22,2.98,1.24,1.73,3.58,5.63,2.06,3.57,6.04,60.44,0.4
2020,4,13,96.82,4.71,8.39,2.34,6.05,6.79,10.98,4.38,6.6,6.59,74.12,5.19
2020,4,14,97.52,6.0,8.21,2.87,5.34,8.52,10.37,6.3,4.08,2.99,59.44,0.37
2020,4,15,97.97,2.89,3.7,1.73,1.95,4.57,6.79,2.71,4.08,3.23,54.69,0.0
2020,4,16,97.41,2.16,3.7,0.29,3.41,3.43,8.04,0.71,7.33,4.76,50.88,0.0
2020,4,17,97.13,3.76,5.37,1.84,3.53,5.92,8.2,3.34,4.85,6.41,58.5,0.03
2020,4,18,97.17,1.49,1.83,0.93,0.9,2.02,3.02,1.02,1.99,6.9,66.88,1.0
2020,4,19,97.18,3.06,5.73,0.86,4.88,4.54,7.45,1.27,6.18,6.71,78.19,3.27
2020,4,20,97.62,2.79,3.99,1.59,2.4,3.95,5.6,1.81,3.79,3.97,61.0,0.04
2020,4,21,97.64,3.75,5.37,1.99,3.38,5.81,7.11,2.59,4.52,3.72,57.5,0.0
2020,4,22,97.78,2.68,4.38,1.02,3.35,3.63,5.27,1.41,3.87,3.85,54.94,0.0
2020,4,23,97.69,2.59,4.01,1.09,2.91,3.58,5.06,1.51,3.55,4.27,53.25,0.01
2020,4,24,96.82,3.49,6.45,2.5,3.95,5.7,8.67,3.25,5.41,5.07,53.75,0.0
2020,4,25,96.42,5.58,9.3,1.88,7.42,8.34,11.81,3.85,7.96,5.43,60.56,0.0
2020,4,26,96.77,2.28,2.85,1.21,1.64,3.46,6.02,1.25,4.77,4.58,60.12,0.01
2020,4,27,96.73,2.48,3.02,1.66,1.36,3.89,5.89,1.72,4.17,6.16,66.44,0.45
2020,4,28,96.29,2.37,4.18,0.66,3.52,3.66,7.73,0.44,7.28,7.02,62.81,0.13
2020,4,29,96.24,4.82,6.1,3.21,2.89,7.04,7.84,5.85,1.98,7.2,74.19,2.06
2020,4,30,96.44,3.26,4.74,1.46,3.28,4.99,7.09,2.0,5.09,6.47,62.44,0.04
2020,5,1,96.22,3.72,6.05,1.14,4.91,5.59,8.84,1.88,6.95,6.29,65.69,4.21
2020,5,2,96.45,5.2,7.49,2.12,5.38,7.35,9.65,3.84,5.81,5.62,66.06,2.61
2020,5,3,97.2,5.57,8.07,2.55,5.52,7.95,10.33,4.55,5.77,4.88,66.88,0.23
2020,5,4,97.3,1.44,2.66,0.16,2.5,2.59,4.64,0.6,4.04,5.19,59.94,1.2
2020,5,5,97.09,4.59,6.23,1.83,4.39,6.49,8.08,3.63,4.45,5.37,67.12,2.36
2020,5,6,97.52,5.96,8.52,3.84,4.67,8.62,10.77,6.73,4.02,4.39,63.19,0.24
2020,5,7,97.67,5.48,7.95,1.62,6.32,8.0,10.33,2.45,7.88,4.64,54.88,0.0
2020,5,8,97.47,1.58,2.41,0.79,1.63,2.15,4.71,0.56,4.15,5.55,52.81,0.01
2020,5,9,96.99,2.37,4.01,0.2,3.8,3.69,6.67,0.37,6.3,6.9,55.81,0.08
2020,5,10,96.4,2.31,4.56,0.14,4.42,3.41,6.08,0.2,5.87,8.42,65.06,1.2
2020,5,11,95.73,5.16,9.05,1.2,7.85,7.27,12.52,1.95,10.57,8.24,72.5,38.42
2020,5,12,97.06,5.38,8.48,1.38,7.09,7.34,11.43,2.06,9.38,3.48,55.75,0.42
2020,5,13,96.7,3.94,5.33,2.16,3.16,5.63,7.14,3.26,3.88,6.59,79.25,2.79
2020,5,14,96.81,4.12,6.44,0.87,5.57,5.71,7.85,1.73,6.12,6.16,73.19,0.71
2020,5,15,97.13,3.59,6.45,1.83,4.62,5.13,8.27,2.91,5.35,5.74,85.88,9.48
2020,5,16,97.75,2.42,3.3,0.74,2.55,3.95,6.07,0.91,5.16,5.74,69.56,1.13
2020,5,17,97.62,2.09,3.74,0.02,3.71,2.95,4.73,0.04,4.69,6.41,62.81,0.52
2020,5,18,97.8,1.48,2.51,0.73,1.78,2.09,4.26,0.63,3.62,6.29,51.69,0.0
2020,5,19,97.45,1.6,3.27,0.11,3.16,2.49,5.47,0.16,5.32,7.32,56.12,0.15
2020,5,20,97.42,5.28,7.09,2.7,4.38,7.79,8.89,6.15,2.74,6.77,61.69,0.2
2020,5,21,97.76,3.71,5.48,1.79,3.69,5.51,6.74,3.08,3.66,5.49,59.19,0.0
2020,5,22,97.94,1.59,3.42,0.31,3.11,2.13,4.24,0.3,3.95,5.49,50.94,0.07
2020,5,23,97.71,3.47,11.09,0.57,10.52,4.91,15.09,0.94,14.15,9.09,75.25,21.86
2020,5,24,98.18,6.48,8.48,2.88,5.59,9.19,11.8,6.29,5.52,5.8,64.5,0.55
2020,5,25,98.23,5.26,7.59,2.91,4.67,7.68,9.8,6.18,3.63,6.53,76.88,8.22
2020,5,26,98.56,5.41,7.09,3.29,3.8,7.74,9.12,6.38,2.74,6.47,81.0,5.81
2020,5,27,98.62,4.43,5.7,2.57,3.13,6.43,7.29,5.24,2.05,5.92,66.69,0.19
2020,5,28,98.12,4.7,6.41,3.02,3.39,6.62,8.36,4.45,3.91,6.29,73.06,2.46
2020,5,29,97.92,4.62,5.97,2.33,3.65,6.53,7.7,4.81,2.88,6.53,76.94,1.26
2020,5,30,97.52,4.48,6.16,2.8,3.36,6.74,7.8,5.23,2.57,5.19,63.5,0.47
2020,5,31,97.28,6.15,8.79,3.94,4.85,8.48,11.45,6.89,4.55,6.41,81.75,8.35
2020,6,1,97.45,4.65,6.53,2.8,3.72,7.02,8.62,5.58,3.05,7.39,70.06,0.55
2020,6,2,97.09,5.08,7.73,2.63,5.1,7.59,10.07,5.38,4.7,7.14,70.06,7.26
2020,6,3,96.31,3.87,6.4,1.41,4.98,5.84,8.38,2.73,5.64,8.73,76.56,3.91
2020,6,4,95.5,3.52,6.09,0.95,5.14,5.5,9.28,1.23,8.05,8.54,68.12,0.5
2020,6,5,95.66,2.43,4.75,0.38,4.37,3.77,6.7,0.09,6.62,8.54,81.94,9.66
2020,6,6,96.33,4.25,6.7,1.45,5.25,6.39,8.42,2.55,5.87,8.97,68.88,0.13
2020,6,7,96.27,4.29,8.09,1.48,6.61,6.2,11.12,1.95,9.16,9.64,70.88,2.27
2020,6,8,96.8,4.48,6.71,2.04,4.67,6.13,9.34,4.11,5.23,7.57,76.56,1.16
2020,6,9,96.75,2.14,3.54,0.97,2.57,2.99,4.98,1.45,3.54,9.58,86.44,4.43
2020,6,10,96.56,2.05,2.97,1.23,1.73,2.91,3.59,2.12,1.47,9.77,89.12,20.59
2020,6,11,96.58,2.11,3.47,0.71,2.76,2.94,4.29,0.98,3.3,8.54,71.56,0.2
2020,6,12,96.6,1.95,2.67,0.79,1.88,2.63,3.78,1.12,2.66,9.46,63.81,0.02
2020,6,13,96.62,1.41,2.94,0.2,2.73,1.85,3.88,0.21,3.66,11.23,65.12,0.48
2020,6,14,96.58,4.4,6.41,0.34,6.07,5.97,8.34,0.48,7.86,10.99,80.19,9.36
2020,6,15,96.88,4.29,5.14,3.09,2.05,6.12,7.51,5.12,2.4,10.25,83.31,3.67
2020,6,16,96.92,4.33,6.04,2.39,3.65,6.47,7.74,5.24,2.5,9.03,71.88,0.29
2020,6,17,96.61,3.83,4.77,2.98,1.78,5.66,6.27,5.02,1.24,10.44,82.0,1.55
2020,6,18,96.68,5.38,8.12,2.88,5.24,8.18,10.67,5.9,4.77,9.58,80.94,4.05
2020,6,19,96.97,4.9,6.53,2.4,4.12,7.26,8.44,5.16,3.27,9.16,74.81,1.69
2020,6,20,97.14,7.09,8.46,5.02,3.45,9.88,11.48,7.28,4.2,9.28,86.25,21.57
2020,6,21,97.15,7.62,8.82,6.11,2.72,10.66,11.62,9.27,2.35,9.52,86.25,28.81
2020,6,22,97.44,7.27,9.52,5.06,4.46,10.52,12.66,8.64,4.02,9.46,71.56,0.42
2020,6,23,97.78,5.58,7.8,2.91,4.9,8.34,10.0,6.4,3.6,8.97,71.0,0.05
2020,6,24,97.84,3.35,5.05,0.92,4.13,4.77,6.27,1.39,4.88,7.93,70.0,0.61
2020,6,25,97.79,2.02,4.13,0.22,3.92,2.9,5.26,0.19,5.07,8.85,75.0,5.1
2020,6,26,97.25,3.44,5.31,1.57,3.74,5.27,6.59,2.95,3.64,10.93,74.25,2.11
2020,6,27,97.11,1.23,2.19,0.16,2.03,1.89,4.23,0.29,3.93,11.47,64.56,0.98
2020,6,28,97.15,2.08,3.84,0.96,2.88,3.11,6.16,1.2,4.96,12.39,66.38,1.38
2020,6,29,96.93,3.38,7.1,0.51,6.59,4.96,9.06,0.92,8.14,10.93,78.25,9.2
2020,6,30,97.0,3.16,3.96,2.27,1.69,5.2,6.55,3.85,2.7,10.31,70.69,0.14
2020,7,1,96.89,2.23,3.84,0.49,3.34,3.48,5.18,0.54,4.65,12.39,73.12,4.25
2020,7,2,96.84,2.91,5.1,1.16,3.94,4.37,6.42,2.29,4.13,12.82,79.75,5.52
2020,7,3,97.2,4.27,5.94,2.41,3.52,6.7,7.82,5.49,2.33,10.31,77.06,3.55
2020,7,4,97.48,3.02,3.61,2.14,1.47,4.82,7.21,3.91,3.3,8.91,64.69,0.01
2020,7,5,97.3,3.44,4.64,2.08,2.56,5.55,7.28,4.09,3.2,10.13,62.44,0.0
2020,7,6,96.93,4.63,7.76,2.46,5.3,6.81,10.59,3.87,6.72,11.17,67.44,6.35
2020,7,7,97.44,4.48,6.72,0.61,6.12,6.14,8.77,0.87,7.9,7.14,62.75,0.87
2020,7,8,97.36,2.23,2.97,1.5,1.47,3.47,4.94,2.58,2.37,8.12,59.31,0.02
2020,7,9,97.39,2.23,3.17,0.74,2.43,3.83,7.23,1.38,5.85,10.19,65.69,0.16
2020,7,10,97.05,3.39,5.16,2.05,3.11,5.63,7.62,2.53,5.09,10.19,56.06,0.02
2020,7,11,97.51,5.2,8.41,2.23,6.19,7.23,10.75,4.38,6.37,10.19,85.5,15.6
2020,7,12,98.09,3.88,5.36,1.8,3.56,5.56,6.63,3.02,3.62,7.26,67.38,0.13
2020,7,13,97.9,2.02,2.94,0.7,2.24,2.88,4.86,1.07,3.79,6.9,58.62,0.0
2020,7,14,97.36,2.18,3.61,0.63,2.98,3.41,6.2,0.57,5.63,7.14,59.56,0.0
2020,7,15,97.0,2.97,4.16,1.48,2.67,4.71,6.84,2.49,4.34,8.61,62.25,2.04
2020,7,16,97.18,3.7,5.23,2.32,2.9,5.52,6.84,4.34,2.49,9.46,79.0,5.48
2020,7,17,97.33,4.18,5.52,2.96,2.56,5.99,7.08,4.96,2.12,8.3,75.19,3.19
2020,7,18,97.26,3.41,6.38,1.09,5.29,4.81,8.44,1.66,6.78,8.91,83.81,9.99
2020,7,19,97.24,2.84,3.59,1.65,1.93,4.18,5.65,2.73,2.92,10.31,81.31,2.27
2020,7,20,97.32,2.24,3.0,1.38,1.62,3.56,5.61,1.78,3.83,10.93,71.0,2.15
2020,7,21,97.52,1.91,2.59,1.27,1.32,3.06,5.06,1.85,3.21,11.11,66.5,2.02
2020,7,22,97.57,1.92,2.84,1.23,1.6,2.63,3.44,1.91,1.53,11.11,71.56,2.65
2020,7,23,97.16,1.47,2.85,0.31,2.54,1.98,3.52,0.46,3.07,9.7,57.69,0.45
2020,7,24,96.87,1.55,2.52,0.84,1.67,2.33,3.34,1.27,2.05,10.8,69.56,6.52
2020,7,25,96.97,3.06,4.59,1.26,3.33,4.52,6.01,1.92,4.09,10.44,72.0,1.42
2020,7,26,97.11,2.13,3.73,0.85,2.88,3.38,5.54,1.44,4.09,10.13,65.25,1.24
2020,7,27,97.4,2.59,3.89,0.39,3.5,4.38,6.8,0.8,5.99,10.74,65.81,0.02
2020,7,28,97.02,2.46,3.52,0.84,2.68,4.45,7.0,1.42,5.59,12.51,60.88,1.02
2020,7,29,97.43,2.87,4.2,1.15,3.05,4.26,6.52,1.82,4.7,12.57,73.06,11.76
2020,7,30,97.58,2.02,3.24,0.45,2.8,2.91,4.98,0.74,4.23,10.5,58.75,0.02
2020,7,31,97.34,2.7,4.85,0.48,4.37,3.85,6.23,0.71,5.52,10.5,55.88,0.0
2020,8,1,97.23,2.35,4.24,0.98,3.27,3.3,5.17,0.98,4.2,9.22,55.19,0.0
2020,8,2,97.01,2.02,3.38,1.12,2.24,2.87,3.91,2.05,1.87,10.56,64.06,1.64
2020,8,3,96.52,2.03,3.82,0.43,3.39,3.12,5.26,1.02,4.23,11.6,80.38,22.78
2020,8,4,96.58,4.63,7.7,2.48,5.2,6.08,10.11,3.13,6.98,10.68,83.38,8.98
2020,8,5,97.38,5.97,7.52,4.3,3.21,8.01,9.7,6.7,3.0,9.28,82.25,2.99
2020,8,6,97.6,3.33,4.78,1.7,3.08,4.88,6.69,2.91,3.78,10.74,73.56,0.09
2020,8,7,97.73,2.34,3.31,1.36,1.95,3.38,4.3,2.02,2.29,11.11,64.06,0.15
2020,8,8,97.68,1.8,2.7,0.32,2.38,2.52,4.3,0.35,3.95,10.19,51.19,0.0
