-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2018 through 12/04/2021 
Location: Latitude  60.1756   Longitude 24.9342 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 9.17 meters
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
PS              MERRA-2 Surface Pressure (kPa) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
WS10M_MAX       MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
WS10M_MIN       MERRA-2 Wind Speed at 10 Meters Minimum (m/s) 
WS10M_RANGE     MERRA-2 Wind Speed at 10 Meters Range (m/s) 
WS50M           MERRA-2 Wind Speed at 50 Meters (m/s) 
WS50M_MAX       MERRA-2 Wind Speed at 50 Meters Maximum (m/s) 
WS50M_MIN       MERRA-2 Wind Speed at 50 Meters Minimum (m/s) 
WS50M_RANGE     MERRA-2 Wind Speed at 50 Meters Range (m/s) 
QV2M            MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
-END HEADER-
YEAR,MO,DY,PS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE,QV2M,RH2M,PRECTOTCORR
2019,12,12,100.59,8.51,9.67,6.6,3.08,10.15,11.48,7.86,3.62,3.78,89.31,1.94
2019,12,13,100.09,6.78,8.05,5.23,2.83,8.13,9.64,6.26,3.39,4.09,90.19,1.19
2019,12,14,99.71,7.55,8.27,6.91,1.37,9.03,9.91,8.3,1.6,4.09,89.5,3.07
2019,12,15,99.36,5.95,7.55,4.73,2.82,7.05,8.87,5.53,3.34,4.27,94.44,6.72
2019,12,16,99.57,4.8,6.81,1.49,5.32,5.87,8.5,1.8,6.71,4.52,93.88,1.25
2019,12,17,100.1,6.58,10.57,4.02,6.55,8.26,13.2,5.39,7.81,4.88,92.38,5.78
2019,12,18,99.31,8.41,14.16,4.33,9.83,10.27,17.1,5.32,11.78,4.82,93.94,14.09
2019,12,19,101.22,6.88,9.21,4.41,4.8,8.29,11.05,5.3,5.74,4.15,91.31,0.04
2019,12,20,100.87,5.52,6.44,4.8,1.64,6.55,7.62,5.7,1.92,4.46,93.75,2.52
2019,12,21,99.59,5.02,5.43,4.57,0.86,5.88,6.36,5.39,0.97,4.39,94.75,1.23
2019,12,22,99.22,3.8,5.14,1.74,3.4,5.0,6.15,2.69,3.46,4.88,96.56,1.67
2019,12,23,99.87,2.06,2.95,0.73,2.23,2.65,3.98,1.11,2.88,4.76,96.38,0.38
2019,12,24,100.46,2.78,4.09,1.39,2.7,3.29,4.85,1.56,3.29,4.33,95.44,5.65
2019,12,25,100.61,3.52,4.45,2.8,1.65,4.22,5.3,3.4,1.91,3.97,94.88,1.94
2019,12,26,101.28,4.16,4.89,3.79,1.1,4.98,5.73,4.55,1.19,3.42,89.44,0.07
2019,12,27,102.28,7.26,8.27,5.08,3.19,8.62,9.9,5.96,3.94,2.87,88.88,0.15
2019,12,28,103.54,4.8,7.69,0.39,7.3,5.6,9.07,0.35,8.73,2.5,89.0,0.02
2019,12,29,102.27,8.56,11.09,2.92,8.16,10.4,13.55,3.56,9.98,3.85,91.12,2.82
2019,12,30,99.73,8.18,10.14,7.05,3.09,10.44,12.83,9.23,3.6,5.19,96.12,1.66
2019,12,31,99.78,7.65,9.38,5.26,4.12,9.37,11.41,6.46,4.95,3.97,87.62,0.07
2020,1,1,100.69,6.8,7.49,6.02,1.48,8.16,8.97,7.24,1.73,4.33,92.19,0.06
2020,1,2,100.24,7.7,10.01,6.52,3.49,9.44,12.78,7.81,4.97,4.88,96.25,0.04
2020,1,3,99.4,11.2,12.73,8.61,4.12,14.11,15.92,10.72,5.2,4.7,88.12,1.56
2020,1,4,98.8,9.08,9.7,8.37,1.34,11.32,12.17,10.54,1.63,3.78,77.81,0.66
2020,1,5,101.34,6.53,9.02,1.92,7.1,7.9,11.12,2.16,8.95,2.69,73.5,0.78
2020,1,6,101.23,5.78,9.9,3.93,5.97,6.99,12.01,4.66,7.35,4.21,95.25,3.6
2020,1,7,101.19,7.23,9.05,6.02,3.03,9.33,11.13,7.52,3.62,4.82,97.0,1.07
2020,1,8,100.06,10.8,13.52,6.7,6.81,13.67,16.95,8.59,8.36,5.07,93.12,3.43
2020,1,9,100.39,6.8,8.06,4.24,3.82,8.3,10.02,5.21,4.8,4.46,91.5,0.01
2020,1,10,101.07,1.88,3.78,0.76,3.02,2.26,4.6,0.94,3.67,3.3,80.81,0.01
2020,1,11,101.33,7.38,14.39,2.8,11.59,8.92,17.86,3.51,14.35,3.6,84.25,1.72
2020,1,12,99.63,9.95,14.33,6.47,7.87,12.71,17.84,7.91,9.92,5.0,93.19,4.1
2020,1,13,100.36,6.45,7.46,5.37,2.09,7.88,9.33,6.45,2.89,4.27,91.75,0.14
2020,1,14,100.54,9.17,12.56,6.88,5.67,11.32,15.36,8.59,6.77,4.33,91.38,4.64
2020,1,15,99.68,10.05,12.86,7.41,5.45,13.16,16.52,10.12,6.39,5.25,94.0,2.47
2020,1,16,100.59,7.19,8.84,5.85,2.98,9.42,11.4,8.0,3.4,5.07,94.62,1.1
2020,1,17,101.65,7.54,8.26,6.81,1.45,9.3,10.32,8.49,1.83,4.88,95.06,0.2
2020,1,18,100.99,7.87,8.74,6.23,2.51,9.55,11.03,7.44,3.59,4.52,93.94,1.04
2020,1,19,101.52,7.52,9.13,6.02,3.12,9.33,11.66,7.07,4.59,4.52,91.5,0.65
2020,1,20,102.03,7.98,9.63,6.16,3.47,9.7,11.88,7.3,4.59,4.33,90.12,0.03
2020,1,21,100.66,8.89,10.41,7.28,3.12,11.41,13.23,9.66,3.57,4.46,85.0,0.54
2020,1,22,100.57,8.54,10.3,6.95,3.35,10.57,13.1,8.38,4.72,3.66,83.94,0.29
2020,1,23,101.16,6.8,9.38,5.25,4.12,8.13,11.32,6.34,4.98,3.72,89.44,1.2
2020,1,24,99.82,5.88,7.54,4.77,2.77,6.97,9.16,5.61,3.55,4.52,96.0,1.27
2020,1,25,99.97,7.92,9.54,5.63,3.9,9.69,11.8,6.7,5.11,3.72,86.31,0.03
2020,1,26,100.22,6.4,9.27,2.18,7.09,8.0,11.73,2.85,8.88,4.52,93.12,3.44
2020,1,27,100.62,4.28,6.47,1.62,4.84,5.12,7.62,2.24,5.38,4.21,95.06,4.26
2020,1,28,100.02,5.37,6.14,4.54,1.6,6.52,7.36,5.49,1.87,4.21,93.31,5.48
2020,1,29,99.64,6.39,7.32,5.88,1.45,7.53,8.62,6.85,1.77,3.91,92.56,2.43
2020,1,30,99.79,5.33,6.05,4.36,1.69,6.27,7.16,5.22,1.95,4.03,95.44,4.82
2020,1,31,99.66,4.66,5.05,4.16,0.88,5.59,6.12,4.95,1.17,3.85,92.88,0.75
2020,2,1,98.96,6.41,7.7,4.89,2.8,7.83,9.27,5.91,3.36,4.15,95.31,4.75
2020,2,2,97.79,5.98,6.58,4.33,2.26,8.06,9.55,6.1,3.45,4.76,95.0,1.17
2020,2,3,98.88,7.34,8.46,5.83,2.63,8.8,10.27,7.01,3.27,3.36,87.62,0.04
2020,2,4,100.05,5.51,6.87,3.79,3.08,6.52,8.16,4.42,3.75,2.5,80.31,0.0
2020,2,5,100.6,7.02,10.27,3.81,6.47,8.45,12.49,4.46,8.03,3.3,87.31,2.91
2020,2,6,100.97,7.77,9.05,6.69,2.37,9.35,11.11,7.89,3.21,2.56,80.56,0.07
2020,2,7,102.05,5.8,7.82,3.44,4.38,6.86,9.26,3.86,5.4,2.81,89.0,4.67
2020,2,8,101.51,4.22,7.27,1.41,5.85,5.12,9.17,1.59,7.59,4.03,96.5,0.66
2020,2,9,100.25,9.12,12.79,7.62,5.16,11.49,16.27,9.47,6.81,4.27,95.62,2.04
2020,2,10,96.78,11.92,13.84,9.62,4.2,15.08,17.43,12.66,4.77,4.46,93.56,12.88
2020,2,11,97.13,7.91,9.66,6.62,3.04,10.05,11.98,7.99,3.98,4.52,93.62,3.53
2020,2,12,98.21,6.72,7.26,5.91,1.34,8.28,8.66,7.7,0.95,4.39,94.62,2.78
2020,2,13,99.26,5.16,6.29,4.05,2.24,6.34,7.51,5.16,2.35,4.15,92.19,0.93
2020,2,14,101.01,3.62,4.06,2.68,1.38,4.43,5.19,3.12,2.05,3.48,86.94,0.06
2020,2,15,101.29,8.2,12.29,4.7,7.6,10.09,15.2,6.1,9.1,4.03,94.56,3.81
2020,2,16,99.78,10.08,13.7,5.96,7.73,12.77,17.58,8.11,9.46,4.46,95.06,20.67
2020,2,17,98.49,10.84,12.95,7.43,5.52,14.34,16.81,10.35,6.46,4.82,90.31,7.88
2020,2,18,99.02,10.63,13.36,8.69,4.66,13.93,17.36,11.21,6.15,4.76,88.44,0.86
2020,2,19,99.63,6.83,8.43,3.45,4.98,9.02,10.88,4.72,6.16,4.52,91.69,0.54
2020,2,20,100.89,3.48,7.66,0.27,7.38,4.26,9.21,0.38,8.84,3.72,89.88,0.28
2020,2,21,100.24,10.14,11.48,7.99,3.48,12.46,14.11,9.68,4.43,4.27,92.75,3.88
2020,2,22,98.85,12.72,15.44,9.35,6.09,15.84,18.86,11.4,7.46,4.64,93.44,14.63
2020,2,23,97.87,9.09,12.5,7.14,5.36,11.63,15.67,8.75,6.92,4.39,86.25,0.35
2020,2,24,99.2,8.09,9.95,5.8,4.16,9.89,12.48,6.9,5.59,3.54,81.38,0.1
2020,2,25,99.69,4.08,6.8,1.21,5.6,4.88,8.09,1.3,6.79,2.75,73.81,0.02
2020,2,26,99.05,9.24,9.98,7.36,2.62,10.98,11.93,8.63,3.29,3.11,80.62,1.38
2020,2,27,99.59,8.6,9.3,7.11,2.2,10.2,10.92,8.38,2.55,2.56,75.31,0.06
2020,2,28,99.8,4.73,6.89,3.01,3.88,5.55,8.04,3.4,4.64,2.44,78.94,0.03
2020,2,29,99.83,4.85,6.12,3.67,2.45,5.88,7.3,4.38,2.93,3.3,87.31,2.22
2020,3,1,98.87,7.43,10.25,4.16,6.09,9.22,13.12,5.12,8.01,4.21,94.88,5.46
2020,3,2,99.53,5.8,9.41,3.19,6.23,7.51,11.91,4.2,7.71,4.46,96.31,0.91
2020,3,3,100.56,5.1,6.62,2.73,3.89,6.26,8.41,3.67,4.73,4.15,95.88,5.64
2020,3,4,100.64,8.63,11.66,5.77,5.88,10.55,14.11,7.47,6.63,4.15,96.12,12.46
2020,3,5,100.05,4.81,6.89,3.8,3.09,6.5,8.68,4.92,3.76,4.46,96.5,1.59
2020,3,6,100.42,4.53,6.9,1.98,4.92,6.0,8.59,3.02,5.57,4.03,89.06,0.26
2020,3,7,101.06,2.78,3.66,1.01,2.65,3.45,4.91,1.14,3.77,4.09,94.88,0.21
2020,3,8,101.2,3.24,6.45,0.09,6.37,4.0,7.72,0.09,7.62,3.85,93.12,0.17
2020,3,9,100.9,6.49,7.52,5.14,2.38,8.41,9.06,7.34,1.73,4.27,92.0,2.06
2020,3,10,100.16,6.16,7.34,5.16,2.18,8.02,8.83,6.94,1.89,4.46,95.75,5.83
2020,3,11,98.49,6.17,8.05,2.73,5.31,7.75,9.72,3.75,5.97,4.39,96.19,9.66
2020,3,12,97.96,6.3,8.46,1.98,6.48,8.25,10.27,2.61,7.66,4.58,94.31,5.72
2020,3,13,98.7,7.27,7.86,6.36,1.5,8.77,9.77,7.59,2.19,3.6,83.19,0.57
2020,3,14,100.88,6.52,7.95,4.8,3.16,7.87,9.7,5.82,3.89,2.38,71.5,0.12
2020,3,15,101.41,8.93,13.02,3.66,9.35,11.12,16.19,4.48,11.7,3.17,75.69,0.5
2020,3,16,100.69,7.61,12.73,3.63,9.1,9.91,15.82,5.59,10.23,4.03,87.69,5.54
2020,3,17,101.51,6.39,9.17,1.87,7.31,8.04,12.12,2.06,10.05,3.78,89.5,0.18
2020,3,18,100.51,6.45,7.88,4.25,3.63,8.8,10.47,6.2,4.27,4.7,95.75,3.76
2020,3,19,100.77,6.12,7.12,5.51,1.61,8.1,9.22,6.92,2.3,4.21,87.81,0.1
2020,3,20,101.86,4.78,5.84,3.18,2.66,5.76,7.05,3.8,3.25,3.17,79.38,0.37
2020,3,21,102.84,4.01,5.23,2.2,3.02,4.86,6.36,2.6,3.75,2.56,72.38,0.52
2020,3,22,103.87,2.91,4.81,0.66,4.16,3.55,6.13,0.58,5.55,2.2,63.44,0.0
2020,3,23,103.71,6.77,8.28,5.15,3.13,8.25,10.1,6.55,3.55,3.05,74.75,0.11
2020,3,24,102.91,9.71,10.69,8.41,2.27,12.02,13.34,10.2,3.14,3.72,82.38,0.0
2020,3,25,102.39,10.77,12.42,8.98,3.44,13.82,16.21,11.39,4.82,4.03,78.88,0.0
2020,3,26,102.82,6.85,8.91,5.73,3.18,9.1,11.54,7.52,4.02,4.21,85.06,0.0
2020,3,27,102.84,4.46,5.68,3.41,2.28,6.2,7.26,5.45,1.8,4.09,86.88,0.0
2020,3,28,101.69,4.76,6.69,3.45,3.24,6.66,8.34,5.42,2.93,4.21,83.94,0.04
2020,3,29,101.94,5.32,6.95,3.76,3.19,6.38,8.47,4.62,3.84,2.5,66.81,0.02
2020,3,30,102.04,2.68,3.73,0.82,2.91,3.16,4.56,0.91,3.66,2.14,61.25,0.07
2020,3,31,101.6,7.5,11.68,2.27,9.41,9.05,14.27,2.63,11.64,2.69,69.56,1.53
2020,4,1,99.67,6.77,8.84,4.32,4.52,8.66,10.9,5.55,5.34,3.91,84.0,0.1
2020,4,2,98.6,8.64,13.8,4.23,9.57,10.96,17.59,5.46,12.14,4.58,91.75,4.28
2020,4,3,98.21,9.45,12.8,6.73,6.07,11.75,16.41,8.29,8.12,3.72,79.19,2.67
2020,4,4,100.96,6.5,7.4,5.9,1.5,8.0,9.18,6.99,2.19,3.3,73.31,0.05
2020,4,5,102.63,4.79,6.96,2.48,4.48,6.16,8.34,3.69,4.66,3.11,71.12,0.05
2020,4,6,102.77,3.98,5.53,2.96,2.57,5.88,8.58,3.8,4.78,4.58,88.0,1.18
2020,4,7,101.78,6.73,8.85,5.84,3.01,9.51,11.86,7.94,3.92,4.82,86.12,0.17
2020,4,8,101.95,6.25,7.92,3.71,4.2,8.52,10.8,4.32,6.48,4.46,84.31,0.0
2020,4,9,100.71,5.81,7.98,4.47,3.51,8.22,9.84,6.55,3.3,4.27,80.88,0.22
2020,4,10,101.54,5.2,6.4,3.97,2.43,6.58,8.12,4.77,3.35,3.72,80.75,0.46
2020,4,11,101.98,4.39,6.44,2.55,3.89,5.74,7.84,3.96,3.88,3.66,78.62,0.05
2020,4,12,100.45,7.87,9.47,3.78,5.69,10.05,12.91,4.62,8.28,4.7,91.81,8.73
2020,4,13,99.08,7.16,8.34,5.59,2.76,8.95,10.48,7.02,3.45,3.97,79.5,1.73
2020,4,14,99.51,5.98,6.27,5.54,0.74,7.2,7.48,6.62,0.86,3.72,83.69,3.2
2020,4,15,99.57,4.5,5.55,3.74,1.8,6.2,8.17,4.37,3.8,4.09,86.06,3.32
2020,4,16,99.19,5.59,7.65,1.09,6.57,7.09,9.35,0.86,8.49,4.33,89.75,15.2
2020,4,17,100.25,7.3,8.02,6.45,1.57,9.4,10.32,7.6,2.71,3.91,80.06,0.1
2020,4,18,100.99,6.27,7.09,5.11,1.98,8.48,9.65,7.48,2.17,3.85,76.69,0.02
2020,4,19,101.78,4.07,5.99,2.3,3.7,5.58,7.27,3.62,3.64,4.09,80.19,0.06
2020,4,20,102.32,2.8,4.11,1.45,2.66,4.09,5.59,2.12,3.48,4.82,82.25,0.12
2020,4,21,102.72,3.21,3.95,2.53,1.41,4.84,5.91,3.8,2.12,4.52,75.62,0.03
2020,4,22,102.53,2.93,4.77,0.53,4.24,4.49,6.3,0.53,5.77,4.58,79.62,0.0
2020,4,23,101.39,2.56,3.98,1.82,2.16,3.62,5.76,2.55,3.2,4.64,78.75,0.07
2020,4,24,100.2,3.85,5.14,1.43,3.71,5.43,6.54,2.22,4.32,4.7,84.06,0.43
2020,4,25,100.1,4.74,5.52,3.23,2.28,5.91,7.55,3.95,3.59,3.54,74.75,0.04
2020,4,26,100.19,3.49,4.74,2.22,2.52,4.63,5.59,3.79,1.8,4.03,80.5,0.16
2020,4,27,100.85,2.95,4.45,0.5,3.96,3.68,5.39,0.75,4.64,3.6,71.25,0.05
2020,4,28,100.4,4.16,5.9,2.71,3.18,5.03,6.98,3.05,3.92,3.72,74.0,0.87
2020,4,29,100.57,3.78,5.27,2.47,2.8,4.49,6.06,3.08,2.98,3.85,82.19,1.16
2020,4,30,101.37,3.09,5.7,1.78,3.92,3.6,7.12,1.87,5.26,3.42,75.31,0.05
2020,5,1,101.11,6.12,7.06,5.52,1.55,8.41,9.62,6.65,2.96,4.39,78.69,0.43
2020,5,2,100.38,4.94,6.64,1.88,4.76,7.27,8.79,3.03,5.77,5.68,89.0,9.03
2020,5,3,100.55,3.99,4.99,2.2,2.78,5.84,6.88,3.5,3.38,5.43,91.56,0.33
2020,5,4,101.22,2.39,3.85,0.62,3.23,3.22,4.8,0.88,3.91,5.19,92.75,0.21
2020,5,5,101.5,2.27,3.3,0.64,2.66,2.92,5.66,0.91,4.74,5.13,84.38,0.14
2020,5,6,100.85,3.91,5.84,2.59,3.24,5.96,8.2,3.86,4.34,4.94,75.81,0.0
2020,5,7,100.83,4.68,5.95,3.48,2.47,6.52,7.48,5.59,1.88,4.52,75.31,0.0
2020,5,8,101.01,4.3,5.65,2.88,2.77,6.27,9.02,3.78,5.23,4.7,77.94,0.03
2020,5,9,101.02,3.88,5.11,2.84,2.28,5.84,7.44,4.12,3.32,4.88,77.0,0.02
2020,5,10,100.89,4.35,5.8,3.09,2.72,6.57,9.38,4.27,5.12,5.13,77.31,0.03
2020,5,11,99.82,5.92,7.69,3.5,4.19,7.54,9.27,4.84,4.43,4.64,82.12,9.62
2020,5,12,100.12,4.48,5.74,3.77,1.98,5.59,6.94,4.27,2.67,3.91,72.38,0.03
2020,5,13,100.27,3.41,6.06,0.74,5.32,4.02,7.09,0.81,6.28,4.33,82.38,2.6
2020,5,14,100.65,5.05,6.23,3.45,2.78,6.41,8.33,4.35,3.98,4.21,75.56,0.11
2020,5,15,100.49,4.53,5.55,3.08,2.48,5.56,7.32,3.99,3.32,4.27,79.0,1.94
2020,5,16,99.91,6.28,8.76,3.62,5.14,7.64,10.95,4.66,6.29,4.88,87.12,5.34
2020,5,17,100.12,3.91,4.79,3.12,1.67,4.75,5.73,3.62,2.11,4.76,85.25,2.45
2020,5,18,100.58,4.82,6.16,3.61,2.55,6.55,7.62,5.5,2.12,4.76,80.94,0.66
2020,5,19,100.97,2.93,4.57,1.95,2.62,4.08,5.62,2.24,3.38,4.82,80.75,1.41
2020,5,20,101.42,4.77,5.84,3.84,1.99,6.66,7.48,5.47,2.02,5.13,83.12,1.34
2020,5,21,101.73,5.51,7.91,3.2,4.72,7.8,10.22,5.39,4.83,5.0,77.0,0.07
2020,5,22,102.25,2.7,4.18,0.33,3.85,3.82,5.39,0.3,5.1,4.94,71.38,0.0
2020,5,23,102.11,2.71,5.02,1.17,3.85,4.1,7.78,1.73,6.05,5.25,70.0,0.0
2020,5,24,101.59,2.61,5.2,0.87,4.33,3.6,7.76,1.2,6.55,5.86,82.06,0.02
2020,5,25,102.18,2.9,3.59,1.95,1.64,4.61,6.13,2.84,3.3,6.41,78.06,0.41
2020,5,26,102.83,2.84,4.09,1.49,2.59,4.58,7.01,2.05,4.95,6.77,77.0,0.07
2020,5,27,102.29,3.47,4.39,2.36,2.02,5.57,6.96,3.57,3.39,6.84,81.44,0.13
2020,5,28,102.15,3.76,5.27,2.84,2.43,5.81,7.22,4.4,2.82,6.59,78.69,1.36
2020,5,29,102.41,3.28,5.28,2.07,3.21,4.61,6.56,3.04,3.52,6.1,74.69,0.0
2020,5,30,102.49,4.65,5.21,3.87,1.34,7.31,8.76,5.83,2.93,6.71,75.88,0.01
2020,5,31,102.55,4.43,5.94,3.02,2.91,6.84,8.34,5.41,2.93,6.84,75.38,0.0
2020,6,1,102.35,3.25,3.58,2.69,0.89,4.7,5.3,3.67,1.62,6.84,82.06,0.17
2020,6,2,101.99,3.39,4.02,2.57,1.45,4.4,5.48,3.33,2.15,5.62,69.94,0.0
2020,6,3,101.24,4.18,4.8,3.1,1.7,6.18,7.25,4.48,2.77,6.59,77.56,0.01
2020,6,4,100.36,3.05,3.73,2.37,1.36,4.8,6.33,3.86,2.47,8.18,90.94,5.45
2020,6,5,99.75,3.55,4.61,1.95,2.66,5.45,7.67,3.05,4.62,8.12,87.75,5.67
2020,6,6,99.86,6.88,9.84,4.2,5.63,9.62,12.55,6.71,5.84,7.69,82.69,9.92
2020,6,7,100.93,5.14,9.78,2.09,7.7,7.19,12.41,3.16,9.26,7.14,75.81,0.03
2020,6,8,100.95,2.2,3.62,1.0,2.62,3.3,5.72,1.35,4.37,9.16,91.12,5.22
2020,6,9,101.39,3.14,4.45,2.23,2.22,4.6,5.8,3.31,2.48,8.73,87.94,0.53
2020,6,10,101.7,3.3,3.91,2.88,1.04,5.32,6.69,4.27,2.41,8.54,77.69,0.0
2020,6,11,101.87,3.51,3.95,2.95,1.02,5.55,6.6,4.58,2.02,8.91,82.94,0.01
2020,6,12,102.19,4.62,5.51,3.68,1.83,7.32,8.6,6.3,2.3,8.36,78.81,0.02
2020,6,13,102.51,3.15,3.87,2.59,1.28,5.08,6.56,3.93,2.63,8.12,75.75,0.01
2020,6,14,102.31,3.52,4.05,2.93,1.12,5.41,6.72,4.11,2.61,7.93,74.31,0.0
2020,6,15,101.64,3.77,4.53,3.12,1.41,5.97,7.3,5.02,2.28,9.22,80.06,0.03
2020,6,16,101.37,2.52,3.41,1.61,1.8,3.84,5.12,2.26,2.85,10.99,89.75,2.26
2020,6,17,101.43,1.37,2.54,0.2,2.34,2.02,4.2,0.2,3.99,10.07,78.0,0.21
2020,6,18,101.26,1.3,2.98,0.23,2.76,2.01,5.17,0.3,4.88,11.35,84.62,1.82
2020,6,19,101.39,3.12,4.16,2.3,1.86,4.71,6.98,3.34,3.63,10.38,77.5,0.03
2020,6,20,101.82,5.7,7.24,4.38,2.87,7.94,9.7,6.76,2.95,10.01,81.88,0.14
2020,6,21,102.04,4.72,6.06,3.27,2.8,6.05,7.52,4.45,3.06,8.3,76.75,0.0
2020,6,22,101.76,2.96,3.8,2.19,1.61,3.8,5.05,2.8,2.24,8.12,73.62,0.0
2020,6,23,101.88,1.71,3.46,0.66,2.79,2.41,5.55,0.73,4.81,8.12,63.25,0.0
2020,6,24,102.34,2.3,3.91,0.71,3.2,3.52,6.69,0.87,5.82,10.19,74.44,0.0
2020,6,25,102.53,3.44,4.05,2.68,1.38,5.2,6.4,3.47,2.92,10.62,75.62,0.01
2020,6,26,102.15,3.25,4.41,2.61,1.81,4.91,6.61,3.13,3.48,10.56,73.69,0.0
2020,6,27,101.34,2.7,4.32,1.49,2.83,3.75,6.05,2.16,3.9,11.17,72.31,0.0
2020,6,28,100.99,4.04,6.81,1.54,5.27,5.37,8.41,2.45,5.95,11.6,77.69,0.09
2020,6,29,100.73,5.69,7.02,3.12,3.91,7.03,8.38,4.12,4.26,10.44,78.44,13.26
2020,6,30,99.4,6.15,9.41,1.06,8.34,7.34,11.47,1.14,10.33,10.93,89.12,34.1
2020,7,1,99.38,8.12,9.41,4.87,4.54,9.9,11.41,6.06,5.34,9.77,84.44,8.06
2020,7,2,100.16,2.57,5.62,0.69,4.95,3.33,7.05,0.72,6.32,9.16,80.94,3.6
2020,7,3,100.57,6.19,7.34,4.53,2.81,7.66,9.09,5.86,3.23,8.79,76.75,0.19
2020,7,4,100.52,7.24,9.09,4.98,4.12,8.89,11.32,6.32,5.0,9.34,84.38,7.42
2020,7,5,99.85,4.51,9.64,1.06,8.58,5.73,12.29,1.45,10.84,10.44,89.0,21.73
2020,7,6,99.53,9.48,10.2,8.77,1.43,12.08,12.92,10.98,1.95,9.03,78.5,1.01
2020,7,7,100.12,7.4,8.65,4.8,3.85,9.11,10.62,6.08,4.54,8.79,82.25,1.14
2020,7,8,100.48,4.75,5.9,3.98,1.91,5.87,7.09,4.64,2.45,8.3,79.75,0.98
2020,7,9,100.71,5.96,6.6,5.49,1.11,7.23,8.02,6.55,1.47,7.63,77.69,0.84
2020,7,10,100.94,3.45,5.59,1.12,4.48,4.48,6.99,1.78,5.21,8.12,77.62,0.53
2020,7,11,100.43,5.08,6.59,1.7,4.88,6.35,8.16,2.33,5.84,9.03,88.38,15.7
2020,7,12,101.43,4.07,5.12,3.38,1.73,5.42,6.26,4.03,2.23,8.67,83.25,0.27
2020,7,13,101.38,3.45,4.46,2.41,2.05,4.2,5.62,2.75,2.87,8.18,80.94,1.06
2020,7,14,101.42,3.31,4.26,1.9,2.36,4.36,5.4,2.98,2.41,7.57,73.31,0.26
2020,7,15,101.38,0.88,2.05,0.13,1.91,1.29,3.23,0.25,2.97,7.57,61.5,0.0
2020,7,16,101.17,2.63,3.52,2.31,1.2,3.85,4.53,2.83,1.7,9.7,76.69,0.0
2020,7,17,101.45,2.59,4.48,1.35,3.12,3.78,6.32,1.77,4.55,10.44,79.38,0.06
2020,7,18,101.82,3.59,4.08,2.85,1.23,5.45,6.48,4.39,2.09,10.25,78.56,0.0
2020,7,19,101.76,2.11,3.43,1.36,2.07,3.16,5.3,2.02,3.29,10.62,81.0,0.04
2020,7,20,101.22,1.26,2.75,0.58,2.17,1.83,4.73,0.76,3.98,9.58,65.62,0.07
2020,7,21,100.63,4.65,7.2,1.91,5.28,5.94,8.77,2.48,6.3,10.8,81.69,0.25
2020,7,22,100.33,6.87,8.55,5.05,3.5,8.34,10.45,5.89,4.55,8.42,74.31,0.39
2020,7,23,100.23,7.48,8.23,5.77,2.45,8.98,9.96,7.02,2.94,7.81,74.81,0.8
2020,7,24,100.24,6.1,6.89,5.48,1.41,7.55,8.51,6.78,1.73,8.42,76.81,4.65
2020,7,25,100.48,4.05,5.64,1.48,4.16,4.95,6.84,1.7,5.13,9.09,81.81,5.16
2020,7,26,101.5,3.33,5.22,1.27,3.95,4.66,7.7,1.85,5.85,8.97,75.12,0.0
2020,7,27,101.61,3.59,5.09,2.32,2.77,5.16,7.29,3.84,3.44,9.95,78.44,0.58
2020,7,28,101.06,1.56,2.62,0.36,2.26,2.36,3.63,0.59,3.04,11.41,92.38,13.25
2020,7,29,100.39,4.65,7.74,1.81,5.94,6.04,9.89,2.63,7.25,10.25,87.56,20.57
2020,7,30,100.23,5.04,6.05,3.68,2.37,6.19,7.52,4.48,3.05,9.58,85.44,2.06
2020,7,31,100.7,3.84,4.45,3.32,1.12,5.47,6.41,4.09,2.33,9.64,82.0,0.08
2020,8,1,101.38,3.06,4.33,1.4,2.93,4.06,5.41,2.05,3.36,8.85,76.19,0.01
2020,8,2,101.01,4.6,5.59,3.91,1.69,5.95,7.16,4.71,2.45,9.4,78.88,1.0
2020,8,3,100.57,5.45,6.7,4.73,1.97,7.0,8.69,5.62,3.07,10.13,84.75,2.24
2020,8,4,100.79,2.64,4.52,0.16,4.37,3.29,5.77,0.25,5.52,10.01,86.88,4.93
2020,8,5,101.26,4.32,4.63,3.98,0.65,5.48,6.41,4.71,1.69,9.22,79.44,0.49
2020,8,6,102.01,4.36,5.62,2.9,2.71,6.08,6.91,4.87,2.05,10.68,88.06,0.38
2020,8,7,102.52,2.13,3.39,0.86,2.52,3.26,5.16,1.16,4.01,11.17,87.12,0.06
2020,8,8,102.29,2.73,3.19,1.84,1.35,4.34,5.98,2.48,3.51,10.86,80.0,0.0
